500     0.00291
1000    0.00804
1500    0.013533333333333
2000    0.017723333333333
2500    0.028956666666667
3000    0.044366666666667
3500    0.040783333333333
4000    0.059666666666667
4500    0.064983333333333
5000    0.0749538
